+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
+7,0-4,1,1,2,5-15,3-5,28,C.  Brewer,2,3,13,4,3,1,"February 10, 2013",400278474,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,A.  Randolph,,,,,,,"February 10, 2013",400278474,0,Nuggets,SF
,,,,,,,DNP-COACH'S DECISION,T.  Mozgov,,,,,,,"February 10, 2013",400278474,0,Nuggets,C
,,,,,,,DNP-COACH'S DECISION,J.  Hamilton,,,,,,,"February 10, 2013",400278474,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,E.  Fournier,,,,,,,"February 10, 2013",400278474,0,Nuggets,SG
+8,0-0,6,3,15,9-24,2-2,47,K.  Garnett,3,2,20,18,2,1,"February 10, 2013",400278474,1,Celtics,PF
+1,0-0,3,0,1,2-7,1-2,33,B.  Bass,3,1,5,4,0,1,"February 10, 2013",400278474,1,Celtics,PF
+5,5-9,14,0,14,7-20,8-9,54,P.  Pierce,0,5,27,14,0,4,"February 10, 2013",400278474,1,Celtics,SF
+5,0-2,3,0,1,1-5,0-0,23,C.  Lee,0,0,2,1,2,4,"February 10, 2013",400278474,1,Celtics,SG
+12,1-2,4,1,4,6-12,0-0,46,A.  Bradley,1,5,13,5,3,1,"February 10, 2013",400278474,1,Celtics,SG
+4,0-0,1,1,0,0-3,3-6,11,C.  Wilcox,1,0,3,1,1,0,"February 10, 2013",400278474,0,Celtics,PF
-5,1-1,1,3,4,6-10,4-4,42,J.  Green,0,3,17,4,2,4,"February 10, 2013",400278474,0,Celtics,SF
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,0,0,0,"February 10, 2013",400278474,0,Celtics,C
+0,5-14,1,0,2,10-22,1-1,43,J.  Terry,0,1,26,2,3,1,"February 10, 2013",400278474,0,Celtics,SG
-10,1-2,1,0,2,2-5,0-0,17,L.  Barbosa,0,2,5,2,1,0,"February 10, 2013",400278474,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,F.  Melo,,,,,,,"February 10, 2013",400278474,0,Celtics,C
,,,,,,,DNP-TORN ACL,R.  Rondo,,,,,,,"February 10, 2013",400278474,0,Celtics,PG
-7,0-0,3,2,10,5-13,6-8,29,K.  Garnett,3,4,16,13,0,1,"February 11, 2013",400278482,1,Celtics,PF
-10,0-0,1,1,6,4-7,0-2,32,B.  Bass,1,3,8,7,1,0,"February 11, 2013",400278482,1,Celtics,PF
-10,1-3,8,1,7,4-12,4-4,29,P.  Pierce,1,1,13,8,1,3,"February 11, 2013",400278482,1,Celtics,SF
-7,0-0,2,0,4,2-6,0-0,19,C.  Lee,0,1,4,4,0,0,"February 11, 2013",400278482,1,Celtics,SG
-3,0-3,3,2,0,4-11,0-0,35,A.  Bradley,0,4,8,0,3,2,"February 11, 2013",400278482,1,Celtics,SG
-1,0-0,0,0,2,3-4,2-2,17,C.  Wilcox,1,2,8,3,0,1,"February 11, 2013",400278482,0,Celtics,PF
+10,1-1,0,1,4,5-8,7-7,24,J.  Green,0,4,18,4,1,2,"February 11, 2013",400278482,0,Celtics,SF
+7,0-0,0,0,2,0-2,1-2,13,J.  Collins,1,1,1,3,0,0,"February 11, 2013",400278482,0,Celtics,C
+4,3-6,6,0,0,4-8,1-1,29,J.  Terry,0,3,12,0,0,1,"February 11, 2013",400278482,0,Celtics,SG
+2,1-1,3,0,1,1-6,0-0,12,L.  Barbosa,1,1,3,2,0,0,"February 11, 2013",400278482,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,F.  Melo,,,,,,,"February 11, 2013",400278482,0,Celtics,C
,,,,,,,DNP-TORN ACL,R.  Rondo,,,,,,,"February 11, 2013",400278482,0,Celtics,PG
+11,0-0,1,1,0,1-4,3-3,15,M.  Kidd-Gilchrist,1,3,5,1,0,0,"February 11, 2013",400278482,1,Bobcats,SF
+5,4-5,4,0,13,10-16,1-4,43,B.  Mullens,5,4,25,18,0,3,"February 11, 2013",400278482,1,Bobcats,C
+13,0-0,1,4,7,2-5,0-0,36,B.  Biyombo,1,1,4,8,0,0,"February 11, 2013",400278482,1,Bobcats,C
+11,1-3,6,0,4,6-15,5-6,36,K.  Walker,2,1,18,6,3,2,"February 11, 2013",400278482,1,Bobcats,PG
+6,1-2,4,1,3,6-15,3-5,35,G.  Henderson,1,1,16,4,0,1,"February 11, 2013",400278482,1,Bobcats,SG
-2,0-1,1,0,1,1-3,0-0,5,J.  Adrien,0,1,2,1,0,1,"February 11, 2013",400278482,0,Bobcats,SF
+1,0-2,1,0,2,0-2,2-2,14,J.  Taylor,0,2,2,2,0,0,"February 11, 2013",400278482,0,Bobcats,SF
-10,0-0,2,1,4,0-0,0-2,12,B.  Haywood,0,3,0,4,1,0,"February 11, 2013",400278482,0,Bobcats,C
-10,1-2,1,0,2,6-11,6-8,31,R.  Sessions,0,3,19,2,1,1,"February 11, 2013",400278482,0,Bobcats,PG
-10,1-3,1,0,1,1-6,0-0,14,B.  Gordon,0,0,3,1,1,2,"February 11, 2013",400278482,0,Bobcats,SG
,,,,,,,DNP-COACH'S DECISION,H.  Warrick,,,,,,,"February 11, 2013",400278482,0,Bobcats,PF
,,,,,,,DNP-COACH'S DECISION,R.  Williams,,,,,,,"February 11, 2013",400278482,0,Bobcats,SF
,,,,,,,DNP-COACH'S DECISION,D.  Diop,,,,,,,"February 11, 2013",400278482,0,Bobcats,C
+5,0-0,0,0,8,5-14,1-1,34,C.  Boozer,3,3,11,11,0,3,"February 13, 2013",400278498,1,Bulls,PF
-9,0-2,0,1,3,4-10,0-0,35,L.  Deng,2,1,8,5,1,1,"February 13, 2013",400278498,1,Bulls,SF
-3,0-0,2,2,14,3-8,4-5,43,J.  Noah,2,3,10,16,1,5,"February 13, 2013",400278498,1,Bulls,C
-9,1-4,6,0,3,2-7,1-2,29,N.  Robinson,0,3,6,3,2,1,"February 13, 2013",400278498,1,Bulls,PG
+2,0-1,2,0,1,1-6,0-1,18,R.  Hamilton,0,2,2,1,0,2,"February 13, 2013",400278498,1,Bulls,SG
-6,0-1,1,0,2,2-3,0-0,16,T.  Gibson,1,3,4,3,0,2,"February 13, 2013",400278498,0,Bulls,PF
-4,0-2,0,1,2,4-11,3-4,26,J.  Butler,4,1,11,6,1,4,"February 13, 2013",400278498,0,Bulls,SG
+6,2-5,1,0,1,4-9,2-2,19,M.  Belinelli,1,2,12,2,0,1,"February 13, 2013",400278498,0,Bulls,SG
+1,0-0,0,0,0,0-0,0-0,0,D.  Cook,0,0,0,0,0,0,"February 13, 2013",400278498,0,Bulls,SG
+7,0-2,3,0,2,2-6,1-2,19,M.  Teague,0,1,5,2,0,1,"February 13, 2013",400278498,0,Bulls,G
,,,,,,,DNP-COACH'S DECISION,V.  Radmanovic,,,,,,,"February 13, 2013",400278498,0,Bulls,SF
,,,,,,,DNP-COACH'S DECISION,N.  Mohammed,,,,,,,"February 13, 2013",400278498,0,Bulls,C
+6,0-0,3,0,7,6-12,0-0,26,K.  Garnett,4,2,12,11,1,0,"February 13, 2013",400278498,1,Celtics,PF
+7,0-0,2,1,7,6-13,2-2,40,B.  Bass,2,4,14,9,1,2,"February 13, 2013",400278498,1,Celtics,PF
+1,2-5,6,0,5,2-12,2-4,34,P.  Pierce,1,2,8,6,1,3,"February 13, 2013",400278498,1,Celtics,SF
-13,1-1,0,0,0,3-7,0-0,28,C.  Lee,0,2,7,0,2,0,"February 13, 2013",400278498,1,Celtics,SG
+8,0-1,1,0,1,4-12,2-2,26,A.  Bradley,1,6,10,2,2,1,"February 13, 2013",400278498,1,Celtics,SG
-10,0-0,0,0,2,0-0,0-0,11,C.  Wilcox,0,1,0,2,0,1,"February 13, 2013",400278498,0,Celtics,PF
+6,0-4,2,2,5,2-8,4-4,36,J.  Green,0,1,8,5,0,2,"February 13, 2013",400278498,0,Celtics,SF
-1,0-0,1,0,3,0-1,0-0,13,J.  Collins,0,2,0,3,1,0,"February 13, 2013",400278498,0,Celtics,C
+6,2-4,3,1,1,5-11,0-0,26,J.  Terry,0,1,12,1,1,1,"February 13, 2013",400278498,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,F.  Melo,,,,,,,"February 13, 2013",400278498,0,Celtics,C
,,,,,,,DNP-TORN ACL,R.  Rondo,,,,,,,"February 13, 2013",400278498,0,Celtics,PG
+5,0-0,4,0,7,6-14,0-2,31,K.  Garnett,2,3,12,9,2,1,"February 19, 2013",400278514,1,Celtics,PF
-7,0-0,2,0,9,3-7,0-0,29,B.  Bass,0,0,6,9,1,1,"February 19, 2013",400278514,1,Celtics,PF
+4,1-5,6,0,5,2-14,5-5,35,P.  Pierce,1,6,10,6,0,2,"February 19, 2013",400278514,1,Celtics,SF
-8,2-4,4,0,2,6-9,1-1,30,C.  Lee,1,4,15,3,2,2,"February 19, 2013",400278514,1,Celtics,SG
+7,1-4,0,0,3,7-16,2-2,33,A.  Bradley,0,4,17,3,0,3,"February 19, 2013",400278514,1,Celtics,SG
-2,0-0,1,0,1,1-1,0-0,10,C.  Wilcox,1,0,2,2,0,0,"February 19, 2013",400278514,0,Celtics,PF
-13,2-4,2,2,1,8-12,2-2,33,J.  Green,1,5,20,2,1,2,"February 19, 2013",400278514,0,Celtics,SF
+0,0-0,0,0,0,0-0,0-0,0,F.  Melo,0,0,0,0,0,0,"February 19, 2013",400278514,0,Celtics,C
-12,0-0,0,0,2,0-1,1-2,12,J.  Collins,2,1,1,4,0,1,"February 19, 2013",400278514,0,Celtics,C
-9,1-3,3,0,1,2-5,2-2,27,J.  Terry,0,1,7,1,0,0,"February 19, 2013",400278514,0,Celtics,SG
,,,,,,,DNP-TORN LEFT ACL,L.  Barbosa,,,,,,,"February 19, 2013",400278514,0,Celtics,SG
+6,0-0,1,1,11,3-7,1-4,35,K.  Faried,5,3,7,16,1,0,"February 19, 2013",400278514,1,Nuggets,PF
+20,4-9,5,0,4,7-17,8-11,39,D.  Gallinari,1,4,26,5,1,1,"February 19, 2013",400278514,1,Nuggets,SF
-2,0-1,7,1,3,0-7,1-4,29,A.  Iguodala,0,2,1,3,2,1,"February 19, 2013",400278514,1,Nuggets,SF
-1,0-0,0,0,1,5-6,1-1,22,K.  Koufos,1,2,11,2,0,1,"February 19, 2013",400278514,1,Nuggets,C
+4,2-5,6,0,5,8-13,8-10,37,T.  Lawson,1,1,26,6,1,0,"February 19, 2013",400278514,1,Nuggets,PG
-1,0-3,0,0,6,0-6,0-0,18,W.  Chandler,1,1,0,7,0,0,"February 19, 2013",400278514,0,Nuggets,SF
+4,0-0,0,0,2,2-5,1-1,18,J.  McGee,0,1,5,2,0,0,"February 19, 2013",400278514,0,Nuggets,C
+2,1-1,2,1,1,4-6,2-3,23,A.  Miller,0,2,11,1,0,3,"February 19, 2013",400278514,0,Nuggets,PG
+3,0-1,0,0,2,4-10,2-2,20,C.  Brewer,1,1,10,3,2,1,"February 19, 2013",400278514,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,A.  Randolph,,,,,,,"February 19, 2013",400278514,0,Nuggets,SF
,,,,,,,DNP-COACH'S DECISION,T.  Mozgov,,,,,,,"February 19, 2013",400278514,0,Nuggets,C
,,,,,,,DNP-COACH'S DECISION,J.  Hamilton,,,,,,,"February 19, 2013",400278514,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,E.  Fournier,,,,,,,"February 19, 2013",400278514,0,Nuggets,SG
-9,0-0,2,1,2,6-14,0-2,24,K.  Garnett,2,3,12,4,1,1,"February 20, 2013",400278527,1,Celtics,PF
-16,0-0,2,0,1,3-6,0-0,29,B.  Bass,1,4,6,2,0,2,"February 20, 2013",400278527,1,Celtics,PF
-18,4-7,5,0,4,9-17,4-6,33,P.  Pierce,0,3,26,4,1,3,"February 20, 2013",400278527,1,Celtics,SF
+1,2-3,2,0,3,9-16,0-0,31,C.  Lee,1,3,20,4,1,1,"February 20, 2013",400278527,1,Celtics,SG
-12,1-3,4,1,3,2-7,1-2,34,A.  Bradley,1,1,6,4,1,1,"February 20, 2013",400278527,1,Celtics,SG
+0,0-0,1,0,2,0-0,0-0,7,C.  Wilcox,0,1,0,2,0,0,"February 20, 2013",400278527,0,Celtics,PF
-11,1-2,4,1,7,5-12,4-4,33,J.  Green,0,4,15,7,0,1,"February 20, 2013",400278527,0,Celtics,SF
+6,0-0,0,1,0,1-1,0-2,7,F.  Melo,0,1,2,0,0,0,"February 20, 2013",400278527,0,Celtics,C
-9,0-0,1,0,1,0-0,0-0,5,J.  Collins,0,1,0,1,0,0,"February 20, 2013",400278527,0,Celtics,C
+6,0-0,2,0,2,1-1,0-0,13,T.  Williams,0,0,2,2,0,2,"February 20, 2013",400278527,0,Celtics,SG
-8,1-5,1,0,2,3-8,3-4,22,J.  Terry,2,4,10,4,1,1,"February 20, 2013",400278527,0,Celtics,SG
+14,2-7,3,1,4,5-14,0-0,41,M.  World Peace,0,1,12,4,2,0,"February 20, 2013",400278527,1,Lakers,SF
+11,0-4,7,0,3,5-15,6-7,33,K.  Bryant,1,5,16,4,0,3,"February 20, 2013",400278527,1,Lakers,SF
+0,0-3,0,1,11,6-14,2-4,38,E.  Clark,5,3,14,16,1,0,"February 20, 2013",400278527,1,Lakers,SF
+22,0-0,1,1,5,10-13,4-8,30,D.  Howard,7,5,24,12,1,4,"February 20, 2013",400278527,1,Lakers,C
+13,2-2,7,0,4,6-7,0-0,31,S.  Nash,0,1,14,4,1,3,"February 20, 2013",400278527,1,Lakers,PG
+8,1-1,0,0,4,5-7,4-5,22,A.  Jamison,1,4,15,5,0,1,"February 20, 2013",400278527,0,Lakers,PF
-1,1-4,5,0,2,3-8,3-3,23,S.  Blake,0,1,10,2,0,1,"February 20, 2013",400278527,0,Lakers,PG
-2,1-1,1,0,1,1-2,0-0,3,C.  Duhon,0,0,3,1,0,0,"February 20, 2013",400278527,0,Lakers,PG
+5,0-0,0,0,1,1-3,3-4,20,J.  Meeks,0,1,5,1,0,0,"February 20, 2013",400278527,0,Lakers,SG
,,,,,,,DNP-COACH'S DECISION,D.  Ebanks,,,,,,,"February 20, 2013",400278527,0,Lakers,SF
,,,,,,,DNP-COACH'S DECISION,R.  Sacre,,,,,,,"February 20, 2013",400278527,0,Lakers,C
,,,,,,,DNP-COACH'S DECISION,D.  Morris,,,,,,,"February 20, 2013",400278527,0,Lakers,PG
+16,0-0,0,0,3,3-8,0-0,32,B.  Bass,3,3,6,6,0,1,"February 22, 2013",400278540,1,Celtics,PF
+26,3-5,4,5,7,11-14,6-7,39,J.  Green,0,1,31,7,2,1,"February 22, 2013",400278540,1,Celtics,SF
+16,1-2,3,0,5,3-5,1-2,26,P.  Pierce,0,4,8,5,1,2,"February 22, 2013",400278540,1,Celtics,SF
+15,1-3,2,0,5,3-8,1-4,30,C.  Lee,0,1,8,5,1,0,"February 22, 2013",400278540,1,Celtics,SG
+6,0-2,2,0,3,6-12,1-2,27,A.  Bradley,1,3,13,4,4,2,"February 22, 2013",400278540,1,Celtics,SG
+9,0-0,0,1,4,7-9,0-0,22,C.  Wilcox,4,2,14,8,0,1,"February 22, 2013",400278540,0,Celtics,PF
-1,0-0,0,0,1,0-1,1-2,4,F.  Melo,0,0,1,1,0,0,"February 22, 2013",400278540,0,Celtics,C
+12,2-5,2,0,3,4-9,0-0,17,J.  Crawford,0,2,10,3,0,1,"February 22, 2013",400278540,0,Celtics,SG
+16,2-3,2,0,1,3-5,5-5,20,J.  Terry,1,2,13,2,0,2,"February 22, 2013",400278540,0,Celtics,SG
+10,1-2,4,0,4,4-8,0-1,25,T.  Williams,0,2,9,4,0,2,"February 22, 2013",400278540,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,K.  Garnett,,,,,,,"February 22, 2013",400278540,0,Celtics,PF
-9,0-0,2,0,3,2-6,2-2,17,L.  Scola,1,3,6,4,1,1,"February 22, 2013",400278540,1,Suns,PF
-12,1-2,1,0,1,3-7,0-0,30,P.  Tucker,4,3,7,5,1,0,"February 22, 2013",400278540,1,Suns,SF
-17,1-2,7,0,1,3-6,0-2,29,J.  Dudley,1,0,7,2,0,2,"February 22, 2013",400278540,1,Suns,SF
-18,0-0,0,0,4,5-9,0-2,19,M.  Gortat,2,2,10,6,0,0,"February 22, 2013",400278540,1,Suns,C
-24,1-6,10,2,4,7-15,4-5,43,G.  Dragic,1,3,19,5,2,5,"February 22, 2013",400278540,1,Suns,PG
-16,0-0,0,0,2,5-8,1-2,26,M.  Morris,2,3,11,4,1,2,"February 22, 2013",400278540,0,Suns,PF
-3,1-1,0,0,2,2-3,2-2,7,M.  Morris,0,1,7,2,2,0,"February 22, 2013",400278540,0,Suns,PF
+4,0-2,0,0,4,1-4,1-2,11,W.  Johnson,0,1,3,4,0,0,"February 22, 2013",400278540,0,Suns,SF
-5,0-0,0,0,5,2-8,2-3,15,M.  Beasley,0,1,6,5,0,2,"February 22, 2013",400278540,0,Suns,SF
-4,0-0,0,1,1,4-8,1-1,15,J.  O'Neal,1,1,9,2,0,0,"February 22, 2013",400278540,0,Suns,C
-15,0-5,4,0,0,1-7,0-0,20,K.  Marshall,0,1,2,0,0,1,"February 22, 2013",400278540,0,Suns,PG
-6,0-1,2,0,1,0-3,1-2,10,D.  Garrett,0,0,1,1,1,0,"February 22, 2013",400278540,0,Suns,PG
,,,,,,,DNP-COACH'S DECISION,S.  Brown,,,,,,,"February 22, 2013",400278540,0,Suns,PG
+1,0-1,3,1,7,9-19,2-2,33,K.  Garnett,2,2,20,9,2,2,"February 24, 2013",400278557,1,Celtics,PF
-2,0-0,0,0,3,5-10,1-2,30,B.  Bass,2,3,11,5,1,0,"February 24, 2013",400278557,1,Celtics,PF
+4,1-3,8,1,7,9-16,4-5,32,P.  Pierce,0,3,23,7,0,1,"February 24, 2013",400278557,1,Celtics,SF
+0,1-2,2,0,2,2-5,0-0,26,C.  Lee,0,2,5,2,1,1,"February 24, 2013",400278557,1,Celtics,SG
+4,0-2,3,0,2,4-9,0-0,35,A.  Bradley,0,1,8,2,1,0,"February 24, 2013",400278557,1,Celtics,SG
-7,0-0,0,0,0,1-2,0-0,16,C.  Wilcox,1,3,2,1,2,0,"February 24, 2013",400278557,0,Celtics,PF
-17,0-2,0,0,3,4-12,3-4,31,J.  Green,1,2,11,4,1,3,"February 24, 2013",400278557,0,Celtics,SF
-1,0-1,0,0,2,0-4,0-0,12,J.  Crawford,0,0,0,2,0,0,"February 24, 2013",400278557,0,Celtics,SG
+1,0-0,0,0,2,1-4,0-0,7,T.  Williams,0,2,2,2,0,1,"February 24, 2013",400278557,0,Celtics,SG
-13,0-2,0,0,2,1-4,2-2,19,J.  Terry,0,0,4,2,1,1,"February 24, 2013",400278557,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,F.  Melo,,,,,,,"February 24, 2013",400278557,0,Celtics,C
+2,0-0,3,0,3,7-15,2-2,31,L.  Aldridge,1,3,16,4,0,2,"February 24, 2013",400278557,1,Trail Blazers,PF
+3,0-0,3,0,7,4-8,3-4,30,J.  Hickson,4,1,11,11,1,3,"February 24, 2013",400278557,1,Trail Blazers,C
+4,0-5,6,0,5,5-16,2-2,39,D.  Lillard,1,0,12,6,0,2,"February 24, 2013",400278557,1,Trail Blazers,PG
+5,2-6,3,0,4,6-14,4-5,40,N.  Batum,2,2,18,6,0,3,"February 24, 2013",400278557,1,Trail Blazers,SG
+6,5-8,3,0,1,8-11,3-5,38,W.  Matthews,0,2,24,1,1,2,"February 24, 2013",400278557,1,Trail Blazers,SG
+14,0-0,0,1,9,2-4,0-0,20,V.  Claver,1,2,4,10,2,1,"February 24, 2013",400278557,0,Trail Blazers,PF
-1,0-0,0,0,1,1-2,0-0,7,W.  Barton,0,1,2,1,0,1,"February 24, 2013",400278557,0,Trail Blazers,SF
-1,0-0,0,1,4,1-3,1-1,16,M.  Leonard,2,2,3,6,0,1,"February 24, 2013",400278557,0,Trail Blazers,C
-6,0-0,0,0,1,0-1,0-0,4,J.  Freeland,0,2,0,1,0,0,"February 24, 2013",400278557,0,Trail Blazers,C
+4,0-2,3,0,1,1-5,0-0,15,E.  Maynor,0,1,2,1,0,1,"February 24, 2013",400278557,0,Trail Blazers,PG
,,,,,,,DNP-COACH'S DECISION,J.  Jeffries,,,,,,,"February 24, 2013",400278557,0,Trail Blazers,PF
,,,,,,,DNP-COACH'S DECISION,L.  Babbitt,,,,,,,"February 24, 2013",400278557,0,Trail Blazers,SF
,,,,,,,DNP-COACH'S DECISION,S.  Pavlovic,,,,,,,"February 24, 2013",400278557,0,Trail Blazers,SG
-6,0-0,1,1,9,5-9,3-3,36,K.  Garnett,1,5,13,10,1,2,"February 25, 2013",400278562,1,Celtics,PF
+3,0-0,0,2,2,4-10,7-7,42,B.  Bass,1,1,15,3,0,1,"February 25, 2013",400278562,1,Celtics,PF
+10,3-10,8,0,7,10-20,3-4,39,P.  Pierce,0,5,26,7,0,4,"February 25, 2013",400278562,1,Celtics,SF
+8,1-2,3,0,3,4-8,5-6,33,C.  Lee,2,4,14,5,1,2,"February 25, 2013",400278562,1,Celtics,SG
+9,2-3,4,0,3,8-12,0-0,39,A.  Bradley,2,3,18,5,2,1,"February 25, 2013",400278562,1,Celtics,SG
+5,0-0,0,2,2,1-2,0-0,21,C.  Wilcox,0,3,2,2,3,0,"February 25, 2013",400278562,0,Celtics,PF
-5,0-3,1,0,1,3-10,0-0,28,J.  Green,0,1,6,1,1,1,"February 25, 2013",400278562,0,Celtics,SF
+2,0-0,0,0,1,1-2,0-0,5,J.  Crawford,1,0,2,2,0,0,"February 25, 2013",400278562,0,Celtics,SG
-11,4-9,2,0,1,5-13,0-0,23,J.  Terry,1,2,14,2,0,1,"February 25, 2013",400278562,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,F.  Melo,,,,,,,"February 25, 2013",400278562,0,Celtics,C
,,,,,,,DNP-COACH'S DECISION,T.  Williams,,,,,,,"February 25, 2013",400278562,0,Celtics,SG
-9,2-2,3,1,1,5-10,3-4,26,M.  Williams,1,2,15,2,0,0,"February 25, 2013",400278562,1,Jazz,PF
-10,0-0,5,2,4,7-12,2-2,36,P.  Millsap,2,2,16,6,1,1,"February 25, 2013",400278562,1,Jazz,PF
-13,0-0,3,1,9,6-11,3-4,39,A.  Jefferson,2,0,15,11,1,1,"February 25, 2013",400278562,1,Jazz,C
-11,0-0,2,1,0,1-3,0-0,20,E.  Watson,2,1,2,2,0,4,"February 25, 2013",400278562,1,Jazz,PG
-3,2-6,0,0,3,2-8,0-0,17,R.  Foye,0,1,6,3,0,0,"February 25, 2013",400278562,1,Jazz,SG
+5,0-0,1,0,3,2-4,3-3,19,D.  Favors,3,5,7,6,2,4,"February 25, 2013",400278562,0,Jazz,PF
+4,0-1,3,0,2,3-7,2-2,27,D.  Carroll,2,4,8,4,0,0,"February 25, 2013",400278562,0,Jazz,SF
+0,4-7,3,1,2,7-16,8-9,36,G.  Hayward,0,1,26,2,1,0,"February 25, 2013",400278562,0,Jazz,SF
+14,0-0,0,0,1,2-7,0-0,12,E.  Kanter,2,2,4,3,0,0,"February 25, 2013",400278562,0,Jazz,C
+8,0-1,3,0,4,4-10,0-0,33,A.  Burks,1,1,8,5,1,3,"February 25, 2013",400278562,0,Jazz,SG
,,,,,,,DNP-COACH'S DECISION,J.  Evans,,,,,,,"February 25, 2013",400278562,0,Jazz,F
,,,,,,,DNP-COACH'S DECISION,J.  Tinsley,,,,,,,"February 25, 2013",400278562,0,Jazz,PG
,,,,,,,DNP-COACH'S DECISION,K.  Murphy,,,,,,,"February 25, 2013",400278562,0,Jazz,SG
-2,0-0,4,0,14,4-13,2-4,39,D.  Lee,5,3,10,19,1,0,"March 1, 2013",400278587,1,Warriors,PF
-6,0-2,0,0,3,7-17,2-3,39,H.  Barnes,3,2,16,6,3,2,"March 1, 2013",400278587,1,Warriors,SF
+4,0-0,1,0,4,0-0,0-0,11,A.  Biedrins,1,1,0,5,1,0,"March 1, 2013",400278587,1,Warriors,C
+7,3-11,6,0,1,6-22,10-10,42,S.  Curry,0,2,25,1,1,4,"March 1, 2013",400278587,1,Warriors,PG
+2,1-7,4,1,9,7-19,0-0,41,K.  Thompson,0,5,15,9,0,2,"March 1, 2013",400278587,1,Warriors,SG
-12,0-0,0,0,1,0-1,2-2,8,D.  Green,0,1,2,1,0,0,"March 1, 2013",400278587,0,Warriors,PF
-22,0-0,1,0,1,5-10,1-2,21,C.  Landry,3,3,11,4,0,1,"March 1, 2013",400278587,0,Warriors,PF
+1,1-1,0,0,1,1-1,0-0,3,R.  Jefferson,0,1,3,1,0,0,"March 1, 2013",400278587,0,Warriors,SF
+7,0-0,0,0,4,1-2,0-0,16,F.  Ezeli,1,5,2,5,0,0,"March 1, 2013",400278587,0,Warriors,C
-18,0-2,1,0,3,1-9,0-1,19,J.  Jack,0,1,2,3,0,1,"March 1, 2013",400278587,0,Warriors,PG
-1,0-0,0,0,0,0-0,0-0,1,K.  Bazemore,0,0,0,0,0,1,"March 1, 2013",400278587,0,Warriors,SG
-11,0-0,3,1,13,2-10,3-5,32,K.  Garnett,0,2,7,13,1,3,"March 1, 2013",400278587,1,Celtics,PF
+6,0-0,3,1,4,3-5,2-3,27,B.  Bass,0,1,8,4,0,0,"March 1, 2013",400278587,1,Celtics,PF
+14,1-3,4,0,8,9-15,7-11,36,P.  Pierce,0,0,26,8,1,7,"March 1, 2013",400278587,1,Celtics,SF
+4,0-1,4,0,0,3-5,2-2,26,C.  Lee,0,4,8,0,2,3,"March 1, 2013",400278587,1,Celtics,SG
+4,1-2,2,0,0,3-6,1-1,21,A.  Bradley,0,5,8,0,2,0,"March 1, 2013",400278587,1,Celtics,SG
+20,0-0,0,0,5,4-4,0-2,22,C.  Wilcox,2,2,8,7,0,1,"March 1, 2013",400278587,0,Celtics,PF
+7,0-3,2,3,5,8-13,2-2,27,J.  Green,0,3,18,5,0,2,"March 1, 2013",400278587,0,Celtics,SF
-3,0-1,2,0,5,2-6,0-0,17,J.  Crawford,0,2,4,5,0,1,"March 1, 2013",400278587,0,Celtics,SG
+0,0-0,0,0,1,0-0,0-0,1,T.  Williams,0,0,0,1,0,0,"March 1, 2013",400278587,0,Celtics,SG
-1,1-5,4,0,1,2-11,2-2,30,J.  Terry,0,1,7,1,0,0,"March 1, 2013",400278587,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,D.J. ,,,,,,,"March 1, 2013",400278587,0,Celtics,PF
,,,,,,,DNP-COACH'S DECISION,S.  Randolph,,,,,,,"March 1, 2013",400278587,0,Celtics,PF
+11,0-0,1,2,5,9-17,0-0,28,K.  Garnett,1,4,18,6,0,6,"March 5, 2013",400278616,1,Celtics,PF
-4,0-0,1,1,3,2-5,1-1,25,B.  Bass,1,2,5,4,0,0,"March 5, 2013",400278616,1,Celtics,PF
+9,4-4,7,0,8,6-10,2-2,30,P.  Pierce,3,3,18,11,0,5,"March 5, 2013",400278616,1,Celtics,SF
-2,1-3,4,0,2,2-7,0-0,30,C.  Lee,2,1,5,4,3,1,"March 5, 2013",400278616,1,Celtics,SG
+5,2-4,5,0,5,10-15,0-0,34,A.  Bradley,2,0,22,7,1,4,"March 5, 2013",400278616,1,Celtics,SG
-1,0-1,0,2,5,2-6,0-0,17,C.  Wilcox,1,2,4,6,0,1,"March 5, 2013",400278616,0,Celtics,PF
+9,1-1,5,0,2,4-8,7-9,28,J.  Green,2,2,16,4,1,1,"March 5, 2013",400278616,0,Celtics,SF
-1,2-3,3,0,4,4-7,2-2,16,J.  Crawford,0,1,12,4,1,1,"March 5, 2013",400278616,0,Celtics,SG
+5,0-1,2,0,0,0-1,0-0,7,T.  Williams,0,0,0,0,0,1,"March 5, 2013",400278616,0,Celtics,SG
